year,province,hh_size,income,value,unit,attribute,source
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","30,001 - 50,000 บาท",9.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","50,001 - 100,000 บาท",4.40,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","มากกว่า 100,000 บาท",.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อคน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","ต่ำกว่า 500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","500 - 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","1,501 - 3,000 บาท",1.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","3,001 - 5,000 บาท",10.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","5,001 - 10,000 บาท",38.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","10,001 - 15,000 บาท",26.40,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","15,001 - 30,000 บาท",18.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","30,001 - 50,000 บาท",3.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","50,001 - 100,000 บาท",2.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 1 - 2 คน","มากกว่า 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อครัวเรือน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","ต่ำกว่า 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","1,500 - 3,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","3,001 - 5,000 บาท",.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","5,001 - 10,000 บาท",4.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","10,001 - 15,000 บาท",14.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","15,001 - 30,000 บาท",41.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","30,001 - 50,000 บาท",23.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","50,001 - 100,000 บาท",13.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","มากกว่า 100,000 บาท",1.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อคน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","ต่ำกว่า 500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","500 - 1,500 บาท",.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","1,501 - 3,000 บาท",6.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","3,001 - 5,000 บาท",16.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","5,001 - 10,000 บาท",46.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","10,001 - 15,000 บาท",15.70,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","15,001 - 30,000 บาท",12.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","30,001 - 50,000 บาท",2.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","50,001 - 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 3 - 4 คน","มากกว่า 100,000 บาท",.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อครัวเรือน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","ต่ำกว่า 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","1,500 - 3,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","3,001 - 5,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","5,001 - 10,000 บาท",.40,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","10,001 - 15,000 บาท",3.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","15,001 - 30,000 บาท",46.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","30,001 - 50,000 บาท",29.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","50,001 - 100,000 บาท",17.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","มากกว่า 100,000 บาท",3.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อคน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","ต่ำกว่า 500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","500 - 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","1,501 - 3,000 บาท",5.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","3,001 - 5,000 บาท",44.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","5,001 - 10,000 บาท",35.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","10,001 - 15,000 บาท",4.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","15,001 - 30,000 บาท",9.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","30,001 - 50,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","50,001 - 100,000 บาท",.70,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 5 - 7 คน","มากกว่า 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อครัวเรือน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","ต่ำกว่า 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","1,500 - 3,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","3,001 - 5,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","5,001 - 10,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","10,001 - 15,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","15,001 - 30,000 บาท",42.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","30,001 - 50,000 บาท",57.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","50,001 - 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","มากกว่า 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อคน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","ต่ำกว่า 500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","500 - 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","1,501 - 3,000 บาท",24.70,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","3,001 - 5,000 บาท",47.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","5,001 - 10,000 บาท",27.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","10,001 - 15,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","15,001 - 30,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","30,001 - 50,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","50,001 - 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กระบี่,"ขนาดของครัวเรือน 8 คน และมากกว่า","มากกว่า 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อครัวเรือน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"ต่ำกว่า 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"1,500 - 3,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"3,001 - 5,000 บาท",2.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"5,001 - 10,000 บาท",13.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"10,001 - 15,000 บาท",26.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"15,001 - 30,000 บาท",37.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"30,001 - 50,000 บาท",14.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"50,001 - 100,000 บาท",4.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"มากกว่า 100,000 บาท",1.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อคน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"ต่ำกว่า 500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"500 - 1,500 บาท",.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"1,501 - 3,000 บาท",4.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"3,001 - 5,000 บาท",20.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"5,001 - 10,000 บาท",46.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"10,001 - 15,000 บาท",16.70,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"15,001 - 30,000 บาท",9.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"30,001 - 50,000 บาท",2.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"50,001 - 100,000 บาท",.70,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,รวมทั้งสิ้น,"มากกว่า 100,000 บาท",.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อครัวเรือน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","ต่ำกว่า 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","1,500 - 3,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","3,001 - 5,000 บาท",4.70,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","5,001 - 10,000 บาท",20.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","10,001 - 15,000 บาท",33.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","15,001 - 30,000 บาท",29.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","30,001 - 50,000 บาท",7.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","50,001 - 100,000 บาท",2.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","มากกว่า 100,000 บาท",1.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อคน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","ต่ำกว่า 500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","500 - 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","1,501 - 3,000 บาท",1.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","3,001 - 5,000 บาท",11.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","5,001 - 10,000 บาท",43.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","10,001 - 15,000 บาท",24.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","15,001 - 30,000 บาท",13.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","30,001 - 50,000 บาท",4.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","50,001 - 100,000 บาท",1.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 1 - 2 คน","มากกว่า 100,000 บาท",.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อครัวเรือน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","ต่ำกว่า 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","1,500 - 3,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","3,001 - 5,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","5,001 - 10,000 บาท",7.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","10,001 - 15,000 บาท",22.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","15,001 - 30,000 บาท",52.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","30,001 - 50,000 บาท",13.40,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","50,001 - 100,000 บาท",3.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","มากกว่า 100,000 บาท",.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อคน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","ต่ำกว่า 500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","500 - 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","1,501 - 3,000 บาท",6.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","3,001 - 5,000 บาท",30.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","5,001 - 10,000 บาท",51.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","10,001 - 15,000 บาท",7.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","15,001 - 30,000 บาท",4.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","30,001 - 50,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","50,001 - 100,000 บาท",.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
